longitude,latitude,id
-123.049107086812,59.7145324573742,c08af511
-121.773760867278,55.9169626675965,ccafdacd
-123.205835767033,58.8867267989651,65d0deeb
-121.011319438877,59.2095205486766,b25d22dd
-122.62430435861,59.3067057863953,bccce0ca
-123.956764507338,55.7852390915417,87f09183
-121.60016543141,57.2527289383663,402a1a12
-121.959868079688,56.1213297079924,0b9d76b7
-122.432822570442,59.6180866991161,f684dde6
-123.450771926286,59.6052356148383,d4af2c63
-122.03854601508,60.2402753722647,58a133fe
-122.237605321573,59.9292822134914,04712f62
-122.812153513269,58.9951560620307,6ea28c68
-121.415246829184,60.1388141157231,48474068
-124.692173395074,59.7850545222072,63accb8b
-124.664816226658,55.5613772789691,1461a6af
-123.149723512388,57.8568889064728,94655593
-121.408594513031,56.0203029171707,2a641870
-124.245908273665,59.3828674814594,7c990db2
-121.209176588303,59.9322514979258,67d55bbf
-123.235230063355,59.4021902662492,ddc213ed
-123.484814407055,60.1210771335747,066c53d6
-122.196892545908,58.3823827356345,3f562dfa
-123.920114773466,55.2732088862446,a3141167
-123.761158720656,55.584378020797,f089dc4c
-121.611532308535,58.7972677189261,bf1da868
-122.767849159185,57.9649940010267,f29bdeab
-123.985399592098,58.6661705933079,0259d282
-123.665661368492,56.9216429572184,8c4d8b0e
-122.893281603523,52.2297835426991,1eb340ed
-125.649947516196,54.7069341969122,8d07054b
-123.477755229309,53.8500499604338,e6b2f717
-123.727452002039,55.0725139314869,d3451351
-125.288145629579,52.9818510291926,a8174808
-123.751341174952,52.7223263811642,c8158071
-124.404964725286,52.5016366280514,c9a3558e
-122.284411391888,54.4800038006015,b7fea898
-125.789284745433,54.3938684363283,10891883
-122.815045428311,54.576491422921,0a977a11
-122.421777377609,53.1516604121583,602aae15
-125.371419720292,52.163298611008,a79c2ae8
-122.913522652016,52.738123727432,bcb77f33
-121.563326032456,51.1249739564799,d7976276
-122.094599183794,53.7663405369918,8b1d6b79
-124.867409885467,52.0799005728053,15b9cd24
-123.536897746279,54.8715803658879,c5bed7a8
-123.966928932832,53.4308532759797,95938522
-124.960754557737,53.09558932922,545dbeb4
-122.977578099705,54.2674247149585,7c651632
-124.381040107166,54.3397214926394,661eec33
-121.926973645717,54.0736702682938,d2027fd1
-121.565963292388,51.6317588327224,8d38d706
-121.081214848537,51.0235456900494,4d9327de
-122.407784493895,52.6426394974988,2135b953
-123.137434539247,53.9583565598669,8bbc0a2d
-123.024036426354,51.4155076101872,2b4e8f98
-124.19071724313,54.1402768774326,757a7c4d
-124.618476054793,55.0498613233905,8fdf7938
-124.261298931154,52.8113078162534,ea5d81c9
-123.60157276042,53.0312724557942,a18814bb
-121.234939496049,53.2588484424214,29f89c1f
-121.402732510933,51.4291488895345,be33c0b8
-124.588329509851,52.6998356423398,228e1743
-124.340044796495,53.8295819830258,6fa795e8
-122.738603249125,52.5370397909048,9937db7d
-125.804931045326,53.0633756036488,6909bde3
-124.229990087434,54.650867715098,bb798f89
-123.662796021631,54.0505891574467,e48e3e57
-121.897485738698,52.0365641691497,3c8e48f2
-122.649770928523,54.885543412776,e5f52d69
-123.161991068314,54.4690281977887,3e1eb9cf
-124.270366231065,55.1620696516967,048a9104
-124.728981162257,52.3898210831726,ce4befa2
-123.321182115759,54.1595336915031,2ef6fd35
-122.075163761833,52.747218555429,5094cac9
-121.735744471932,52.3421204330383,0133ff78
-124.223463941459,52.3032324293942,51c66b15
-123.816112099036,53.7407035501951,1ea554e9
-125.746633172486,52.5556375453895,1576ede7
-123.421736722001,52.8311805853568,1363953d
-122.614685377193,53.8635999385649,c5f5875c
-124.038884137111,54.4510055759626,8e4c9dfb
-125.163156669592,55.1350401006522,a80a1b7e
-123.849829301187,54.2509101916509,059bb4eb
-122.104717051078,54.2769326635259,4c03025d
-123.410713942915,49.4875527064945,f203f0ee
-125.377693319364,49.0230132983937,653d9010
-125.206601492029,48.8285986530137,dc1a27c4
-123.603416092965,50.1896080813793,e528a0b2
-122.319267931988,49.1017773239556,dc63ff00
-123.685752614867,48.8773749154038,683ac895
-124.149048563959,48.9656671898821,6c399cdc
-118.449818727741,65.3846325102258,e8713d39
-118.806172878274,66.8392896491682,3ba6caff
-117.574483028986,66.2975356719071,5b8b797a
-118.269285261161,66.9333340128745,b6148b1a
-117.044599796483,66.3875318539493,a1eeab8c
-116.700202750298,65.4448451275356,9a182356
-117.728373475969,67.0255790717455,8d0888c0
-120.372310746588,67.0630430212886,af9daaf2
-119.926334653542,65.6124995888633,d263de44
-119.339005421619,66.7434658704078,ac652324
-115.97819565753,65.3172998905993,b0b38577
-119.418667389433,65.7103846291408,d9eba6f6
-119.867754726783,66.6458826657536,1515126a
-117.429108014543,65.5689398463946,7b6ae9f9
-116.394282628042,65.7463525717122,c4453b7d
-118.676687798097,65.595790063884,65f2247f
-116.081235913971,66.0471867191362,74c5387c
-118.752457357281,67.3552595672764,d072f476
-116.955485330633,66.9029391813961,57606dd5
-117.649305190064,65.781565528338,bd6ebfab
-118.857719062879,66.3230487513975,6f555c0a
-116.184546990425,65.5319794700572,7b51e278
-120.091810295599,67.3709660531775,837f13fe
-117.268689039379,66.6005767610626,84708df4
-120.76725753503,61.5840335158003,ca3f266a
-117.903500971633,61.9547582481353,e130673a
-119.456186736161,65.1935729519506,37a35f53
-116.07971778881,62.3107232554752,f6985c43
-117.260201297068,61.8331385046837,752a605c
-120.054435588971,63.0271069835337,c8d1baff
-116.342291362094,60.7651931081872,bc2155ef
-118.599758722325,61.5568255006641,18420081
-117.857024902115,64.2326550437924,29899a77
-120.254506795818,63.7530790832633,4168f5cb
-119.167468875896,62.705539045394,5ecb907d
-117.842861245479,62.4710540404319,577365b5
-116.875210371001,64.4132003779578,15fb4e92
-117.18857867138,62.3490889282762,545e5955
-118.452527500819,60.8294864345488,f480fbbd
-119.492281946718,64.6766393587491,10992181
-120.512922580985,62.927171469032,898c0d51
-119.71108363249,61.0582056421288,78dfc49c
-116.179347345079,64.2865042432631,dd036e66
-117.709440432118,61.7425199404145,51150a61
-117.441087835862,63.807493985134,e4cb549f
-117.037561278957,63.3811662259016,269ec197
-116.170238178611,61.7954398513903,f4b95ff1
-116.600252133034,60.4641267170644,d8f6427f
-117.580018492019,62.7749135354219,3e263ebd
-119.305406603991,63.9496633684068,2b3a7645
-118.343088323987,64.1399312137361,04446d22
-120.120851064075,61.4762135920679,7561f00f
-119.04080097815,61.4617778565427,096cffda
-118.26172893943,60.6182193936596,9b3d5274
-119.128001389327,63.2224344183488,75b99590
-118.707991246218,62.8010325424282,fb1f1ac3
-116.080179378927,63.5562951607943,d16cec13
-120.582092706288,60.34301718479,2647a78e
-118.018717915863,60.922549733657,d41cf5ae
-115.880661866315,64.5871009197068,85026725
-116.840289578276,63.1675881716826,40645ae9
-119.510342333119,60.8487811915642,b8213c2c
-119.044641240532,64.256284943303,aaae2cd8
-120.527726495248,62.4100524512547,d373d628
-116.520796650836,60.9792189387125,78213d5e
-120.699990830799,64.6868957063668,6d9b8f89
-119.000580119477,64.7731572785627,2448ba1e
-120.465162451649,64.4787647534886,bdf2bb80
-119.446733674168,61.8819601138347,dc8a0c12
-120.77715300758,61.0672500980913,2d3a9fcf
-119.277912941853,61.1554536754725,d91ad688
-120.712246788893,64.1696930895875,0f5c974e
-117.237806143332,63.5944712292892,6b98b26c
-118.558895106308,64.35133959636,14266780
-117.64585604784,62.2586729701641,b34788bd
-120.724054221617,63.6524599518178,2d659805
-115.992554095608,60.3365415804805,889198c3
-120.735437307459,63.1352374016048,cabac1c3
-117.518093739114,61.5300313364637,e57a83a2
-117.311640779435,63.0782923758641,337bb8d9
-120.555830221311,61.3761701578367,b5e7b32e
-118.352579170306,61.8619872424764,8e5d9eb5
-120.329983219721,61.6847788235086,d45c044a
-116.808268948702,61.9222526042112,ec0a52d3
-116.424116177911,60.2503099850524,62c7d514
-116.539740686784,62.2240281661085,db0b5e36
-116.885321621821,61.4066316141674,6d0c3b1f
-117.329407751885,61.3173009542036,1433d22b
-119.087085891488,63.7393633913092,2336dbce
-119.079479605243,60.9453549363008,9a706e91
-118.502517037313,62.5898838216238,80515211
-118.754223219677,62.2843320072274,550d33d8
-116.728519365879,62.43797105308,8b3c7fd7
-118.798870291768,61.7677328539457,a9cb25cc
-118.916465494289,63.01188591954,d87a1b2d
-119.413258265402,62.3987765843649,41b1c3dc
-117.461044649119,60.2861220480062,188bd486
-120.233872922067,64.2702566210663,1e169b6a
-117.031864732181,60.3758415662706,b4868aad
-117.114411286468,62.8651118812353,a3e6d193
-115.989406656859,61.5808109202844,86bb6739
-118.728337081266,65.0791644431964,0927b02b
-118.610422819678,63.8345773746828,d8977bc6
-119.479076184178,61.3652821960457,f52e3404
-119.623928324116,62.6085342614828,5d7a42e1
-116.582833521201,64.7151889554046,b2877e32
-117.770885244205,61.2264943047862,5a4cec27
-116.283898450023,65.0165648614318,2a4a355f
-120.212452414229,64.7873935487425,238753e2
-116.757606844756,63.6835100793,852d5b02
-120.161490849803,60.4430858129397,20048423
-120.030683142158,63.5442366728562,0410ab60
-117.700117528714,58.2268119522993,75567951
-120.284867009301,56.8368133928991,55291e8d
-116.386657398683,56.5289827535013,2325764e
-116.726395500774,58.1932793041533,38bd9395
-120.453679857879,57.5581319418478,8400a62a
-120.838106953602,57.4575543436419,ce40094a
-117.419096034028,57.2898270901436,27e06d1f
-117.345240489733,59.5584839520813,baf00c6b
-117.755375868012,57.712832906241,d513b473
-119.496867519685,57.54695260033,2f4f013b
-117.887773645047,60.1949809822933,cfccf69f
-117.234539995025,58.8313650761852,b0dae78c
-118.582605133229,57.0143215211818,5bb54193
-115.909735258729,59.6077272583633,24cb9be6
-120.086184234563,57.1432424009723,fbab85b4
-118.79367123337,56.710601810412,e636ee20
-116.000664371846,56.614697002341,e67ef9ec
-120.62977320318,58.2800775371649,12517d3f
-119.067755665836,55.3816655606162,b7c12efe
-117.861035080885,56.6861391236818,cd7d7983
-116.002999413535,55.3793362002212,36eabbb4
-117.297948414761,58.3171445781512,d1a931a6
-116.770758674384,56.44199479894,b3afb891
-117.027159766806,57.379103614586,a6bd1bf0
-117.808991002504,57.1992638841524,9012d98b
-117.090982658911,56.8661962803732,9e0ed657
-117.978050151238,57.4102566573195,92af80c0
-116.83658388307,55.9301479272389,015e1be0
-119.789896662465,59.5096825277124,17ff9099
-120.104808237894,56.6294844331485,0e117802
-117.584359881276,59.255860113427,d6bbd435
-116.961401510098,57.892431162096,5fcc5e76
-119.439158245518,58.5762722546278,17eea8da
-120.425634209402,58.5878168545892,8e47c18f
-119.432951566408,55.2860613995882,ffc63f04
-117.469443945802,58.5292454623853,936948ad
-116.375868557809,55.2938563028492,cc9a1a94
-118.100111366512,58.1351576786434,1ecef6bf
-118.75547284664,57.2241139979799,564de587
-120.026834982987,58.6872018002143,405b917d
-118.312034571311,60.1024312622701,a692c5f2
-119.984091957924,59.7184059229812,8e81af3d
-119.569853498785,59.8164600773562,0f2c0575
-116.89361864873,58.406143991815,78deb034
-118.243070884553,56.5942248029088,39bc2eda
-119.188138823567,59.3974575423553,08f384b2
-116.677143917268,59.9492351483385,9bd3e0b9
-120.480086797445,56.5302254626365,00fd603e
-120.439871259557,58.0727688674812,a49f6c2e
-120.199544832587,59.4109489067918,d8f946dd
-120.822038457826,58.4871484264751,37ade003
-116.458158576263,56.0172753175204,09b08d82
-116.796274517754,57.6798327731527,a8b8cba1
-119.727411626253,56.7275347784733,ff693899
-118.27574383312,58.3460466651089,1857cdab
-117.359438546567,57.803286851315,82baea8d
-116.47213054519,57.2541871561757,cda65032
-118.126502684499,59.891110209804,33837a0b
-120.795980880725,60.0343370728804,4228ac5d
-120.26882341237,57.3507932254961,f11b3838
-120.00580123682,59.2026372197449,d75c02fd
-118.633733128832,58.7672407936677,be86f7e8
-116.751593899101,59.4345825526142,c10946dc
-119.961674076747,60.2344723180998,f25f66b4
-120.380143221071,60.1350818834075,506dfd41
-120.140466054205,55.6035086331773,9496b005
-115.998158605338,57.8529952902386,e7c3f87d
-120.640791014272,57.7652508110036,482274d9
-118.45454378658,56.2913692438427,0509ee00
-117.169122230792,59.3459125120468,732c55a1
-117.873701047169,58.4383098917058,a823193b
-120.606689148504,59.3108905650651,a5dc9071
-118.027917251486,56.8968622556009,99129a9a
-119.598194255783,59.3007134535291,af6bc530
-116.1558985539,56.8279878676381,a28a96b3
-116.237219794919,57.5537528751166,44f4d6aa
-119.377077133614,56.3110686036194,aca2ea27
-117.192267514965,57.5912739943944,8239c7a3
-116.398233054412,57.7670768672733,22e99be1
