aet,def,pdsi,pet,pr,soil,srad,tmmn,tmmx,vap,vpd,date,id,lat,lon
0.0,0.0,191.52631578947367,0.0,28.0,320.6842105263158,170.94736842105266,-227.1578947368421,-134.21052631578948,147.5263157894737,1.4736842105263157,2015-01-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,301.5263157894737,0.0,40.0,320.6842105263158,461.7894736842105,-251.68421052631575,-130.68421052631578,116.57894736842107,3.4736842105263155,2015-02-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,266.5263157894737,0.0,18.0,320.6842105263158,1159.4736842105262,-173.73684210526315,-23.736842105263158,207.57894736842107,12.94736842105263,2015-03-01,b4868aad,60.3758415662706,-117.031864732181
56.78947368421053,0.0,227.05263157894737,190.21052631578948,17.0,532.0526315789474,2070.4210526315787,-63.57894736842104,73.94736842105263,318.63157894736844,38.94736842105264,2015-04-01,b4868aad,60.3758415662706,-117.031864732181
1245.7894736842106,22.36842105263158,90.36842105263158,1268.6315789473686,12.0,493.5263157894737,2854.0,11.526315789473681,169.05263157894737,473.157894736842,82.52631578947368,2015-05-01,b4868aad,60.3758415662706,-117.031864732181
574.2631578947369,826.0526315789474,-189.1578947368421,1400.3157894736844,29.0,194.57894736842104,2694.1052631578946,76.05263157894736,224.0526315789474,918.6842105263158,97.05263157894736,2015-06-01,b4868aad,60.3758415662706,-117.031864732181
559.2631578947369,590.0526315789474,-156.21052631578948,1148.3157894736842,52.47368421052632,135.05263157894737,2195.8947368421054,100.57894736842105,223.57894736842107,1214.7368421052633,76.57894736842104,2015-07-01,b4868aad,60.3758415662706,-117.031864732181
579.6842105263157,330.89473684210526,-85.73684210526316,910.6315789473683,57.473684210526315,104.5263157894737,1731.0526315789477,83.05263157894736,208.0526315789474,1147.2105263157894,63.526315789473685,2015-08-01,b4868aad,60.3758415662706,-117.031864732181
97.0,402.3157894736842,-199.7894736842105,499.7894736842106,8.0,86.0,1143.8947368421052,20.0,140.0,767.2105263157895,39.47368421052632,2015-09-01,b4868aad,60.3758415662706,-117.031864732181
50.578947368421055,0.0,-238.7894736842105,91.52631578947368,16.526315789473685,160.78947368421052,463.36842105263156,-23.052631578947363,48.47368421052631,539.1052631578948,15.473684210526315,2015-10-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,-261.3157894736842,0.0,25.0,160.78947368421052,218.52631578947367,-138.1578947368421,-53.63157894736842,304.15789473684214,0.9473684210526315,2015-11-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,-261.84210526315786,0.0,25.0,160.78947368421052,86.52631578947368,-204.73684210526315,-129.73684210526315,215.57894736842104,0.0,2015-12-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,-279.4736842105263,0.0,19.0,99.89473684210526,163.94736842105263,-209.15789473684214,-128.68421052631578,149.0,3.4736842105263155,2016-01-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,-234.73684210526315,0.0,20.0,99.89473684210526,468.7894736842105,-207.21052631578945,-94.21052631578948,153.63157894736844,5.947368421052631,2016-02-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,-204.73684210526318,0.0,20.0,99.89473684210526,1062.4736842105262,-149.73684210526315,-24.26315789473684,208.15789473684208,13.421052631578947,2016-03-01,b4868aad,60.3758415662706,-117.031864732181
40.684210526315795,0.0,-180.0,40.684210526315795,16.0,179.0,1764.8947368421052,-67.57894736842105,53.94736842105263,366.6842105263158,26.47368421052632,2016-04-01,b4868aad,60.3758415662706,-117.031864732181
1021.5789473684209,0.0,-150.0,1021.5789473684209,28.47368421052631,519.1052631578948,2306.5263157894738,30.526315789473685,168.05263157894734,668.6842105263157,68.52631578947368,2016-05-01,b4868aad,60.3758415662706,-117.031864732181
716.3157894736842,561.0526315789474,-150.0,1277.3684210526314,41.473684210526315,195.52631578947367,2633.631578947369,84.05263157894737,223.57894736842107,1069.2631578947369,82.52631578947368,2016-06-01,b4868aad,60.3758415662706,-117.031864732181
519.7368421052631,613.4736842105264,-140.0,1133.2105263157896,48.47368421052631,135.52631578947367,2171.4736842105262,108.05263157894737,237.0526315789474,1385.3157894736842,72.05263157894737,2016-07-01,b4868aad,60.3758415662706,-117.031864732181
475.6842105263157,428.94736842105266,-110.0,904.6315789473684,46.94736842105263,105.0,1802.0526315789475,86.52631578947368,214.05263157894737,1248.7894736842104,60.0,2016-08-01,b4868aad,60.3758415662706,-117.031864732181
391.42105263157896,140.36842105263156,-80.0,531.7894736842105,39.0,86.0,1025.9473684210527,29.0,147.0,847.2631578947368,35.473684210526315,2016-09-01,b4868aad,60.3758415662706,-117.031864732181
5.947368421052631,0.0,20.0,5.947368421052631,24.526315789473685,104.0,484.8947368421052,-41.578947368421055,15.473684210526315,528.6842105263157,13.473684210526315,2016-10-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,-10.0,0.0,23.0,104.0,243.0,-113.15789473684211,-33.63157894736842,351.6315789473684,2.9473684210526314,2016-11-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,0.0,0.0,21.0,104.0,94.0,-243.73684210526315,-160.21052631578948,131.52631578947367,2.4736842105263155,2016-12-01,b4868aad,60.3758415662706,-117.031864732181
0.0,0.0,54.73684210526316,0.0,21.0,104.0,174.94736842105263,-223.15789473684214,-117.2105263157895,130.52631578947367,2.4736842105263155,2017-01-01,b4868aad,60.3758415662706,-117.031864732181
