aet,def,pdsi,pet,pr,soil,srad,tmmn,tmmx,vap,vpd,date,id,lat,lon
0,0,-79,0,75,277,492,-235,-106,157,3,2015-01-01,6c218957,50.0211997612459,-66.912807418653
0,0,-152,0,27,277,1050,-258,-126,102,5,2015-02-01,6c218957,50.0211997612459,-66.912807418653
0,0,-213,0,34,277,1624,-170,-33,217,11,2015-03-01,6c218957,50.0211997612459,-66.912807418653
2,0,-191,27,68,277,1865,-59,38,444,16,2015-04-01,6c218957,50.0211997612459,-66.912807418653
897,0,-231,897,77,277,2158,16,138,724,41,2015-05-01,6c218957,50.0211997612459,-66.912807418653
1020,26,-207,1046,103,232,2179,70,179,968,57,2015-06-01,6c218957,50.0211997612459,-66.912807418653
993,10,-176,1003,103,219,1994,105,197,1295,49,2015-07-01,6c218957,50.0211997612459,-66.912807418653
892,33,-176,925,90,179,1789,121,217,1496,51,2015-08-01,6c218957,50.0211997612459,-66.912807418653
686,1,-223,687,72,178,1514,73,184,1165,41,2015-09-01,6c218957,50.0211997612459,-66.912807418653
358,0,-226,367,114,277,919,-3,86,631,23,2015-10-01,6c218957,50.0211997612459,-66.912807418653
3,0,-248,22,72,277,452,-39,32,487,13,2015-11-01,6c218957,50.0211997612459,-66.912807418653
0,0,-249,0,79,277,373,-96,-17,387,3,2015-12-01,6c218957,50.0211997612459,-66.912807418653
0,0,-220,0,70,277,503,-174,-60,210,5,2016-01-01,6c218957,50.0211997612459,-66.912807418653
0,0,-180,0,70,277,823,-191,-53,239,4,2016-02-01,6c218957,50.0211997612459,-66.912807418653
0,0,-140,0,72,277,1561,-146,-18,273,9,2016-03-01,6c218957,50.0211997612459,-66.912807418653
18,0,-110,18,76,277,2239,-70,35,409,18,2016-04-01,6c218957,50.0211997612459,-66.912807418653
830,0,-140,830,90,277,2261,20,139,748,32,2016-05-01,6c218957,50.0211997612459,-66.912807418653
981,0,-90,981,109,277,1980,77,182,1040,43,2016-06-01,6c218957,50.0211997612459,-66.912807418653
