longitude,latitude
-122.89328160352319,52.22978354269907
-123.06761687888799,52.430429215723414
-123.2437600764859,52.63089718505641
-123.42173672200067,52.831180585356805
-123.60157276041956,53.03127245579419
-123.78329456275718,53.23116573833323
-123.96692893283233,53.430853275979686
-124.34004479649488,53.82958198302579
-126.33009914367366,55.80830724319179
-126.54124554560843,56.00462034191703
-130.7767868476736,59.47482828133504
-131.84323513224953,60.226210569181376
-132.11778805354592,60.41271731240678
-132.67675210590548,60.78403765044134
-132.96125983169395,60.96882571867522
-121.56332603245569,51.124973956479856
-121.72612561790122,51.32713191974598
-122.39415475407881,52.134359126051216
-122.56548904181153,52.33578268001764
-122.73860324912532,52.53703979090481
-122.91352265201645,52.73812372743201
-123.09027294714805,52.939027664692986
-123.63177260952277,53.54058979162116
-123.81611209903593,53.74070355019506
-124.00241752045791,53.940601719990354
-124.19071724313038,54.14027687743264
-124.38104010716586,54.33972149263944
-124.76787301785774,54.73788843336219
-125.16315666959198,55.13504010065216
-125.36404483654557,55.33321519468803
-127.95644740607085,57.68715273253988
-131.7395960178719,60.54875995441421
-132.0163730703163,60.73554206876592
-132.29648498564015,60.92175738654066
-134.35489253759354,62.20828799046723
-121.08121484853675,51.02354569004936
-121.4027325109328,51.42914888953446
-121.5659632923883,51.63175883272239
-121.73087310541007,51.83423270343083
-121.89748573869808,52.03656416914971
-122.06582538128436,52.238746810409125
-122.40778449389451,52.64263949749877
-122.58145440657795,52.84433625540482
-122.75695222819692,53.045857609707035
-122.93430425532898,53.24719668206159
-123.47775522930871,53.850049960433765
-123.66279602163114,54.05058915744668
-123.84982930118736,54.25091019165092
-124.03888413711097,54.45100557596259
-124.22999008743356,54.65086771509795
-124.61847605479298,55.04986132339046
-124.81591770288516,55.2489770423453
-125.01553374330346,55.44782801139477
-129.7716544126517,59.546918809526495
-131.63380033778037,60.87131941734972
-131.91283353984326,61.05837590030573
-132.19526827682543,61.24485890323559
-133.66028282645874,62.168207552404155
-133.96422725964223,62.35096806730929
-134.27194654876965,62.533059126019936
-139.00894952051368,65.00337997248646
-139.38037261531278,65.1735279307826
-139.75653989969604,65.34274050591102
-121.07768383207102,51.53016521366507
-121.56866901227959,52.139341833662186
-121.73574447193201,52.34212043303832
-122.07516376183274,52.74721855542902
-122.24755832485317,52.949524875526805
-122.4217773776088,53.151660412158314
-123.13743453924681,53.958356559866935
-123.32118211575882,54.159533691503064
-123.50691988435848,54.36049754253405
-123.6946771354405,54.56124067018737
-123.88448365900886,54.76175552362286
-124.07636975289998,54.96203444186649
-124.27036623106514,55.16206965169672
-124.46650443190607,55.361853265482054
-124.66481622665772,55.561377278969125
-128.4023134180353,58.905196579946235
-129.64939738740483,59.86738960293934
-129.90784938857806,60.05842800506283
-130.1694213774657,60.24897301254691
-130.43416118370078,60.43901282457565
-131.24787672164928,61.00598014506032
-132.96762517085233,62.12459104187988
-135.1426924280657,63.40051550522205
-135.46931377180059,63.57995794386407
-135.80008895044975,63.758645672405976
-138.9743397889747,65.33010891514323
-120.43449297862918,51.2222705369866
-121.2381293456237,52.24109932286692
-121.40391589327254,52.44447044471579
-121.74074463017654,52.85076719069963
-122.08475165108914,53.25642606745691
-122.25951271994276,53.458999504546526
-122.43614811289588,53.661393123354046
-122.6146853771926,53.86359993856485
-122.79515253659943,54.065612864848404
-122.97757809970538,54.26742471495853
-123.1619910683137,54.46902819778866
-123.34842094592075,54.670415916380875
-123.53689774627901,54.871580365887894
-123.72745200203903,55.07251393148694
-123.92011477346593,55.27320888624461
-124.11491765722467,55.47365738893151
-129.2674694430566,59.99601180258755
-129.52466568048973,60.187852178426816
-129.78499232756988,60.37920539296409
-131.6991104187462,61.70402385120705
-131.98629485657852,61.891039252201246
-132.27707490581346,62.0774542160854
-132.57150613330498,62.26325506995522
-134.73958800320824,63.54546736319799
-135.3952412507743,63.90545282853196
-120.58204232483126,51.93350704448469
-120.7431121337476,52.13773169172466
-122.09459918379423,53.76634053699185
-122.27179258419785,53.96916898473226
-122.45091221245279,54.17180839252836
-122.81504542831064,54.57649142292098
-123.00011792013075,54.7785204518231
-123.18723446608124,54.98033124932945
-123.76115872065576,55.58437802079703
-123.95676450733804,55.78523909154172
-127.88932866270075,59.348349911120266
-128.1331394141837,59.54280050610252
-128.37990040011974,59.736815297600764
-128.62965793114614,59.93038330557936
-129.13835168821936,60.31613413961757
-129.3973843754239,60.50829408309836
-131.02034436275576,61.6504855446932
-131.3027855342379,61.838939978525914
-131.58878443637462,62.02681401153611
-132.46869025284403,62.586818340698485
-134.01172969270567,63.50725170232931
-134.65714399697518,63.870561747884665
-140.87861679003274,66.8249310859906
-118.74079800130748,49.97848647633233
-120.09264995490997,51.82711922009724
-121.06652766717934,53.054734142267435
-121.23493949604931,53.25884844242137
-121.75115230675823,53.87022370715402
-121.92697364571684,54.073670268293796
-122.10471705107801,54.27693266352592
-122.28441139188847,54.48000380060152
-122.64977092852277,54.88554341277603
-128.49435738629242,60.24981927993178
-129.00658707334517,60.636223705712666
-129.26747554316543,60.828702638562575
-130.34405342524437,61.59351677521016
-130.62171936864755,61.783382903776406
-130.90290305574257,61.97268851733991
-131.1876605603695,62.161420452091505
-131.4760488176837,62.34956531555782
-133.6013918902401,63.6489661944476
-133.92097960267387,63.8319033516512
-136.63383996682978,65.26815222689258
-137.72726905423056,65.79312658430099
-138.48082825397432,66.13858797812985
-140.45516927348353,66.98526724245419
-140.86614492374952,67.15152798004831
-119.76102656817208,51.92404195149616
-128.61259076416627,60.762978804494075
-129.1348580914298,61.149064933032435
-129.40093411083794,61.34135892780537
-129.6703761343601,61.53313727473694
-129.94323858530495,61.724387508483005
-131.0700122966998,62.48385032240808
-133.1869368830487,63.78949318244132
-137.30175446030643,65.94515519946798
-137.67537203925102,66.11935443833136
-138.05405990076449,66.2926305513234
-138.8269531363489,66.63633402074593
-140.43698695936365,67.31177020316089
-123.66566136849202,56.92164295721837
-127.46027466395384,60.30346317485456
-128.21538661391804,60.88854384763126
-129.26748197957383,61.66197433906647
-129.81390238794737,62.045610981689016
-132.45520130710713,63.74334820274756
-136.50339914036948,65.91989115298502
-136.87124557820928,66.09599341126795
-137.24413473206346,66.27119900740982
-137.62214484652813,66.44548848076775
-138.00535488281182,66.61884201514172
-138.39384447918647,66.7912394330639
-138.78769390748764,66.96266019016774
-139.5917962245653,67.30248767687837
-140.00221237346656,67.47085143406525
-127.81496664495309,61.012903231584225
-128.07154480254283,61.20780560202107
-131.7259547383193,63.693486764410544
-134.99747326090116,65.53205788887999
-135.34966997877225,65.71171633414099
-136.4356941056002,66.24561975541243
-136.8077765838044,66.42183425591355
-137.18502998342646,66.59713988918669
-137.56753574877152,66.7715167860516
-137.95537608786782,66.9449447081986
-138.34863393069233,67.1174030421387
-138.74739288313637,67.28887079323626
-139.1517371764644,67.45932657984373
-139.5617516120118,67.62874862755886
-139.97752150085836,67.79711476362651
-140.82667103219978,68.13058858565137
-119.2189867236983,52.82969377299959
-121.58977222563479,55.71238076341503
-121.7737608672782,55.91696266759651
-121.95986807968804,56.121329707992444
-127.41132376947687,61.136041285049856
-137.12438216142303,66.92296571418105
-137.51149030559853,67.09742725436335
-137.9040729486387,67.27092655494897
-138.30221649510162,67.44344255074064
-139.11553547143328,67.78543838016355
-139.53088709934266,67.9548740778737
-140.81277913773275,68.45665878614011
-116.33132665542608,49.1776172482857
-120.34457637886493,54.786118983410766
-120.5169255991759,54.99227313209501
-121.2261656373619,55.815086405615055
-121.40859451303102,56.020302917170675
-121.59313627619996,56.22530993280748
-121.77982468633147,56.43009986818449
-121.96869414490395,56.634665022126526
-123.14972351238794,57.856888906472825
-123.3548801794273,58.05965460293043
-123.98539959209765,58.6661705933079
-126.75424724262255,61.06098332410459
-137.06213015299986,67.24866416840459
-137.45395118358144,67.42320760547588
-137.85139218887448,67.59677530213465
-138.2545432437015,67.7693457250051
-138.66349519414553,67.94089692874114
-139.07833960064693,68.11140654942162
-139.4991686755291,68.28085179808016
-139.92607521463393,68.44920945439573
-140.35915252274057,68.61645586057082
-119.98675419782562,54.88459619497847
-120.1575444857562,55.09135471601635
-121.04131537620663,56.1224840167719
-121.22425793274672,56.328126874983845
-121.4093410088483,56.53355810483574
-122.76784915918502,57.964994001026746
-123.59691900121297,58.777060532499455
-124.0269026242257,59.18125911723625
-124.24590827366497,59.382867481459414
-124.69217339507435,59.78505452220721
-132.99007722104957,65.59395797444594
-133.67305012543622,65.96152256530364
-137.79727763975177,67.92247851240234
-138.6198075309962,68.26668783601336
-139.46656042291755,68.60666938195682
-118.80904515829586,53.942926334647844
-119.45972327059167,54.77441441454723
-119.62701618374224,54.981929129683145
-119.79621725530446,55.18928763318913
-119.9673568833486,55.39648310752573
-120.14046605420502,55.603508633177306
-120.31557635479949,55.810357186508256
-120.67192977151488,56.223494747791264
-121.03668232414157,56.63583743467948
-121.2222939908108,56.84169197008524
-121.41010964125036,57.047325077192056
-121.60016543140966,57.25272893836628
-122.58536228227383,58.2760271365125
-122.78965883298693,58.47988423914105
-122.99646925043498,58.68345375549427
-123.20583576703297,58.886726798965135
-123.41780144401886,59.08969433537486
-123.63241018748157,59.292347179590266
-123.84970676455421,59.49467599205087
-126.68445959769157,61.893720515994175
-132.20862964914033,65.54670657082846
-132.54158843578878,65.73259039322375
-132.8793010675021,65.91772643574396
-133.22185063256433,66.10209727332744
-133.56932149382988,66.28568513501165
-133.9217992803977,66.46847189641299
-134.27937087656315,66.65043907212983
-134.64212440783106,66.83156780807653
-118.14385888083841,53.61856391876452
-118.29875022454112,53.82743937556969
-118.45537024531163,54.036202224434945
-119.09968846118828,54.87000233683521
-119.26537010726662,55.078107440002725
-119.43295156640772,55.286061399588206
-119.60246333670918,55.49385745727369
-119.94740280072243,55.90894832499092
-120.30044465461155,56.32332391139511
-120.48008679744483,56.530225462636515
-120.66185523142256,56.736926357333324
-121.0319114784056,57.149696000584306
-121.22027128762215,57.35574936415129
-121.41090140971352,57.56157129592429
-121.60383965258278,57.767153794680006
-121.79912457530742,57.97248873069616
-121.99679550366594,58.177567842849655
-122.19689254590752,58.38238273563447
-122.39945660875946,58.58692487609747
-122.60452941366859,58.79118559068961
-122.81215351326897,58.99515606203074
-123.02237230806989,59.19882732558566
-123.23523006335542,59.40219026624921
-123.45077192628564,59.605235614838264
-123.66904394318982,59.80795394448815
-125.7644144987756,61.61606463527447
-131.43009564476523,65.49548966866206
-132.08834601892386,65.86989654895085
-132.42460396366297,66.05599955195201
-132.76573005460554,66.2413458457666
-133.1118107240869,66.42591768082839
-133.46293375969464,66.60969694916474
-133.81918829620915,66.79266517644514
-134.18066480463844,66.9748035139435
-134.5474550781128,67.15609273042381
-139.39852040321978,69.25777359541398
-139.8432941787067,69.42608515148962
-117.6399974066592,53.500046844692605
-117.94491503711093,53.91901254834266
-118.0999395722916,54.12833660739931
-118.57560427051715,54.75559970573268
-118.7377838477306,54.96442999079045
-119.06775566583647,55.38166556061619
-119.40541396504213,55.79828997294056
-119.92686763332935,56.42196033211626
-120.10480823789418,56.629484433148534
-120.2848670093013,56.83681339289914
-120.467079057253,57.04393976203352
-120.65148019483203,57.250855974244736
-120.83810695360195,57.457554343641874
-121.02699659898593,57.66402706206496
-121.21818714592327,57.87026619632433
-121.41171737480255,58.076263685362086
-121.805955924711,58.48750082660842
-122.00674578099996,58.69272369068319
-122.2100384235176,58.89767132701307
-122.41587670842789,59.10233498975067
-122.62430435861047,59.30670578639531
-122.83536598144102,59.51077467434862
-123.04910708681196,59.71453245737419
-123.26557410538351,59.91796978195912
-123.48481440705521,60.12107713357473
-123.70687631964509,60.32384483283404
-130.97523159473914,65.62954084808301
-131.63032075487996,66.00585503789574
-131.96503894046052,66.19292468718514
-132.30465512405792,66.37924633440487
-132.64925781283023,66.56480225905872
-132.99893696087656,66.74957437743754
-133.35378396438816,66.9335442343111
-133.7138916539401,67.11669299451525
-134.079354283683,67.29900143444323
-134.45026751717572,67.48044993345066
-137.20759863629698,68.72477553936696
-137.62572188817512,68.89858764048144
-138.05021576182327,69.07134390432478
-117.13930602869583,53.379203096966904
-117.28765884036123,53.58937508717937
-117.43766828095958,53.79945583082995
-117.58936055817017,54.00943941963089
-117.7427623944052,54.21931986067041
-118.21350044417902,54.848281062285224
-118.37401844072095,55.057687229458374
-119.37707713361439,56.31106860361936
-119.55120697867709,56.51939286152381
-119.72741162625323,56.72753477847334
-119.90572562785775,56.93548708575528
-120.08618423456312,57.14324240097232
-120.26882341236976,57.350793225496126
-120.45367985787932,57.5581319418478
-120.64079101427224,57.76525081100358
-120.83019508759048,57.97214196962343
-121.02193106332508,58.17879742720015
-121.21603872330839,58.38520906312716
-121.4125586629102,58.59136862368242
-121.6115323085352,58.79726771892611
-121.81300193541962,59.00289781950981
-122.01701068572387,59.20825025339489
-122.22360258691604,59.41331620247722
-122.43282257044152,59.61808669911612
-122.64471649067173,59.82255262256481
-122.8593311441247,60.02670469529981
-123.07671428894766,60.23053347924667
-123.29691466465204,60.43402937189928
-129.88262545329727,65.381251891214
-130.5157266166177,65.76222455992423
-130.83923078011873,65.95168680755484
-131.1674847923727,66.14044426789499
-131.5005761608349,66.32847996757341
-131.83859392956523,66.51577658232786
-132.18162868272745,66.70231642860671
-132.52977254574344,66.88808145503373
-132.88311918388243,67.0730532337418
-133.24176379805303,67.25721295158247
-133.60580311754734,67.4405414012198
-133.97533538947434,67.62301897211688
-135.51041116291205,68.3440136331318
-116.35635085961152,52.83425738707754
-116.49829831865732,53.0451923823328
-116.64181638447384,53.25605781581898
-116.78692978363296,53.46684807734531
-116.93366372904947,53.67755747774261
-117.08204393091569,53.88818024728687
-117.23209660789148,54.098710534078464
-117.38384849855436,54.30914240237522
-117.69255954540266,54.72968671096842
-117.84957488512647,54.9397868448936
-119.00110266889058,56.4066786734951
-119.3479057771685,56.824365227303225
-119.52443976045957,57.03293600843312
-119.70310896253038,57.24131541141975
-119.88394948662592,57.449496006895004
-120.06699817840838,57.657470247437175
-120.25229264253296,57.865230464869676
-120.43987125955653,58.072768867481166
-120.62977320317998,58.28007753716492
-120.82203845782571,58.48714842647509
-121.01670783655001,58.69397335559731
-121.21382299929024,58.900544009231545
-121.41342647144522,59.10685193338422
-121.61556166278706,59.312888532067504
-121.82027288670179,59.51864506390276
-122.02760537975432,59.72411263862586
-122.23760532157337,59.929282213491426
-122.45031985504993,60.134144589573225
-122.66579710684223,60.33869040795821
-122.8840862081781,60.54291014583096
-123.10523731594472,60.74679411244604
-123.32930163405385,60.95033244498506
-123.55633143506888,61.153515104295714
-129.42204612636402,65.51067965521496
-129.7345026353291,65.70243110711758
-130.0515580201784,65.89351960662982
-130.3732984573815,66.0839289169382
-130.6998117298174,66.27364246355549
-131.0311872376902,66.46264332592382
-131.36751600758805,66.6509142288549
-131.70889069948996,66.83843753381028
-132.05540561151162,67.0251952300265
-132.4071566821677,67.2111689254898
-132.7642414899114,67.39633983776703
-133.12675924969653,67.5806887846992
-133.49481080629164,67.76419617496693
-133.868498624056,67.94684199853651
-115.73113450219745,52.49610131527888
-115.86842270407755,52.707669028050645
-116.00722266237875,52.919182505494376
-116.14755814151482,53.13063634402769
-116.289453374815,53.342025064891175
-116.43293307518523,53.55334311266559
-116.87313353252371,54.18681648103631
-117.02320820940132,54.397794694771044
-117.17499850290308,54.60867325349972
-117.3285322420065,54.819446108249515
-117.48383781737452,55.030107121750525
-117.64094419422123,55.24065006657613
-118.4545437865797,56.291369243842716
-118.7936712333704,56.710601810411994
-118.96630020474363,56.91996454172366
-119.4968675196848,57.54695260032998
-119.67807085590293,57.75555737690537
-120.23525217010899,58.38009161902554
-120.42563420940198,58.587816854589164
-120.61841137040824,58.795302270116615
-120.81362552801698,59.0025396269855
-121.01131943887717,59.209520548676615
-121.21153676113163,59.41623651745696
-121.41432207451832,59.62267887096505
-121.61972090083586,59.82883879869561
-121.82777972477038,60.034707338380706
-122.03854601507969,60.240275372264705
-122.25206824612879,60.44553362326972
-122.46839591977023,60.650472651048744
-122.68757958756066,60.855082847923484
-122.90967087330417,61.05935443470337
-123.13472249591052,61.2632774563832
-123.36278829255484,61.46684177771551
-128.34932466338418,65.25144511281854
-128.65091573042173,65.44538436302483
-128.95695276952262,65.63870109643901
-129.26752033507177,65.83137979889254
-129.5827046391665,66.02340463242975
-129.90259356901723,66.21475942699247
-130.2272767029461,66.40542767192096
-130.556845324815,66.59539250727276
-130.89139243669865,66.78463671496102
-131.575802792051,67.16089252986693
-131.92586071620573,67.34786782796684
-132.28128650146226,67.53404986123513
-132.64218185507437,67.71941948185459
-133.00865022964248,67.90395712711198
-133.38079681713268,68.08764280939714
-133.75872853911466,68.27045610606952
-114.72704493936388,51.517938921904815
-114.85555727203986,51.73018340637571
-114.98545814796233,51.94240366428181
-115.11676909228215,52.15459469699587
-115.24951205192099,52.36675143829485
-115.38370940520262,52.57886875307961
-115.51938397172184,52.79094143605845
-115.65655902245676,53.00296421039329
-115.79525829013056,53.214931726307064
-115.93550597982784,53.42683855965164
-116.07732677987234,53.63867921043438
-116.22074587297104,53.85044810130243
-116.51248220985869,54.27374789768091
-116.66085239513525,54.48526724742346
-116.8109267806956,54.69669172236556
-116.96273319809586,54.908015334039206
-118.07633536304772,56.383934575909265
-118.2430708845527,56.594224802908826
-118.41181609591102,56.804356102311054
-118.58260513322934,57.01432152118177
-118.75547284663973,57.22411399797993
-118.93045481692386,57.433726360078055
-119.28690760686695,57.85238147883694
-119.83837716837611,58.478827303855645
-120.02683498298698,58.68720180021427
-120.21767805461371,58.895342638671615
-120.41094845373117,59.1032416592779
-120.60668914850383,59.31089056506507
-121.0057579098754,59.72540413913888
-121.20917658830255,59.932251497925805
-121.4152468291842,60.13881411572307
-121.62401640560819,60.34508295847942
-121.83553411776467,60.55104883358742
-122.04984981591251,60.756702385909065
-122.2670144237327,60.9620340936824
-122.48707996206124,61.16703426430665
-122.71009957299192,61.37169303000215
-122.93612754433816,61.57600034334145
-123.16521933444028,61.7799459726484
-126.72826830596901,64.59099642848052
-127.29755820837185,64.9847447093682
-127.58847990048378,65.180772481187
-127.8836935547379,65.37621676273098
-128.18328185135746,65.57106274571218
-128.48732916255284,65.76529531240503
-128.79592157549314,65.95889902748065
-129.10914691429429,66.15185812964265
-129.42709476088004,66.34415652306322
-129.74985647455782,66.53577776862011
-130.07752521014086,66.72670507493407
-131.4391971805404,67.48312623271545
-132.15203172949526,67.85670913774757
-132.5168117284528,68.04227714858621
-132.88731016179597,68.22700306820798
-133.2636368166016,68.4108664998851
-133.64590332858432,68.59384659468977
-134.03422316852536,68.77592204060306
-134.4287116238985,68.95707105150301
-134.829485775275,69.13727135604657
-114.64139669004815,52.02255584902419
-114.77110564873398,52.2352339682229
-114.90223503290788,52.44788195238039
-115.03480717019389,52.660494718326994
-115.1688448321008,52.8730671135022
-115.30437124431559,53.085593914611536
-115.44141009725517,53.2980698262447
-115.57998555688312,53.51048947945408
-115.72012227579755,53.72284743029182
-115.8618454045964,53.93513815830463
-116.00518060352725,54.14735606498457
-116.15015405442779,54.35949547217475
-116.44512312117233,54.78351566731846
-117.05593310322215,55.63035498960557
-117.53323092620886,56.26423914018376
-117.69615080163476,56.4752624929063
-117.86103508088458,56.68613912368181
-118.02791725148556,56.896862255600944
-118.19683150738749,57.10742500653135
-118.36781276570223,57.31782038671404
-118.5408966838373,57.52804129628715
-119.4391582455184,58.57627225462779
-119.62565064580106,58.78529074630486
-119.81451756093222,58.99408176112035
-120.00580123682006,59.20263721974491
-120.19954483258701,59.410948906791816
-120.39579244195072,59.619008467476775
-120.59458911505124,59.8268074041762
-120.79598088072528,60.034337072880355
-121.00001476922851,60.2415886795387
-121.20673883540486,60.4485532762937
-121.41620218230231,60.6552217576003
-121.62845498523133,60.86158485622713
-121.84354851626276,61.067633139136504
-122.06153516915981,61.273357003239134
-122.28246848473644,61.47874667102064
-122.50640317663431,61.683792186035426
-122.73339515750703,61.88848340826481
-122.96350156559978,62.09281000933538
-123.19678079170839,62.29676146759363
-123.67309768818617,62.70349587207132
-123.91625865049045,62.90625676216816
-126.26669707140941,64.71080070291062
-126.54715740339866,64.90881996636857
-126.83175533705578,65.10629335590666
-128.3196901830572,66.08496745341394
-128.9467823849471,66.47209823572996
-129.2675295263136,66.66467046451204
-129.59320341125488,66.85655841705984
-129.92390095661764,67.04774501420619
-130.60076434481488,67.42794394521165
-130.94713371863375,67.61692021045533
-131.2989338418985,67.80512296266483
-131.65627140939782,67.99253315119395
-132.0192551026227,68.17913129978642
-132.38799559322544,68.36489749567566
-133.14319959925427,68.73385212904347
-133.52989438752186,68.916998457811
-133.9228084973308,69.09922859345443
-134.32206246447603,69.28052027106011
-114.42402185199822,52.314734157876195
-114.55351533475647,52.52786804428554
-114.68443948625341,52.74097090579847
-114.81681701961959,52.954037643058946
-114.95067110469988,53.16706308681449
-115.08602537878943,53.38004199654613
-115.22290395764406,53.59296905905854
-115.36133144677186,53.80583888702878
-115.5013329530132,54.01864601751263
-115.64293409641613,54.23138491040699
-116.37586855780881,55.293856302849214
-116.52763585893186,55.506064901646546
-116.68119757031869,55.718164182608916
-116.8365838830703,55.93014792723895
-116.99382562289072,56.142009823811925
-117.8089910025043,57.199263884152366
-117.97805015123811,57.41025665731949
-118.1491996049765,57.62108060847754
-119.03760630672811,58.6724141709107
-119.22209194246719,58.882071210809094
-119.40894045868406,59.09150697061917
-119.59819425578341,59.30071345352908
-119.78989666246471,59.50968252771236
-119.98409195792428,59.71840592298122
-120.1808253945442,59.92687522733594
-120.3801432210712,60.13508188340746
-120.58209270628795,60.34301718478997
-120.7867221631787,60.55067227225965
-120.9940809735898,60.75803812987659
-121.20421961338448,60.96510558096594
-121.41718967809074,61.171865283974775
-121.63304390903875,61.37830772820101
-121.85183621998412,61.58442322939031
-122.07362172421024,61.7902019251975
-122.29845676210222,61.99563377050793
-122.52639892918258,62.20070853261538
-122.75750710459654,62.40541578625194
-122.99184148003279,62.60974490846592
-123.47043633687682,63.01722524656915
-123.71482403040051,63.220354179823204
-124.4691415223955,63.827157724025085
-124.7278611753341,64.02852472835718
-124.99033941123952,64.22942083281552
-125.25664959705286,64.4298333775847
-125.80106741964899,64.82915585063184
-127.8388117424627,66.20956360861746
-128.14784874022294,66.40438378912768
-128.46163858924592,66.59856244801831
-128.78027615247518,66.7920833128457
-129.1038582730654,66.98492975373175
-129.4324837990815,67.17708477361747
-129.7662536066409,67.36853099828197
-130.10527062128676,67.55925066612689
-130.44963983736056,67.7492256177276
-130.799468335125,67.9384372851536
-131.15486529536793,68.12686668106069
-131.51594201119602,68.31449438755949
-131.8828118967067,68.50130054486552
-132.25559049220013,68.6872648397373
-132.63439546557117,68.87236649371091
-133.01934660949223,69.05658425114045
-133.4105658339724,69.2398963670558
-114.07552972607417,52.393087238345366
